id,asx_code,order_type,buy,price,quantity,orderid,orderdate
352,G6M,0,1,22,3000,691B71010034E812,"2022-05-25 06:51:45"
353,G6M,0,1,22,50000,691D414100208A64,"2022-05-25 06:51:45"
354,G6M,0,1,21.5,10000,691367810003172B,"2022-05-25 06:51:45"
355,G6M,0,1,21.5,7534,6913678100109689,"2022-05-25 06:51:45"
356,G6M,0,1,21.5,88000,691D4141002BA14D,"2022-05-25 06:51:45"
357,G6M,0,1,21,26004,690DC781002D16B6,"2022-05-25 06:51:45"
358,G6M,0,1,21,5000,690DC781002D24B1,"2022-05-25 06:51:45"
359,G6M,0,1,21,10000,69119901000301F5,"2022-05-25 06:51:45"
360,G6M,0,1,21,9430,6911990100030275,"2022-05-25 06:51:45"
361,G6M,0,1,21,10000,6911990100030509,"2022-05-25 06:51:45"
362,G6M,0,1,21,4690,6911990100031CB1,"2022-05-25 06:51:45"
363,G6M,0,1,21,10000,69163781000A4B08,"2022-05-25 06:51:45"
364,G6M,0,1,21,1450,6917A0C10005D10D,"2022-05-25 06:51:45"
365,G6M,0,1,21,2381,691B71010004B734,"2022-05-25 06:51:45"
366,G6M,0,1,20.5,100,690DC78100293650,"2022-05-25 06:51:45"
367,G6M,0,1,20.5,50000,691199010013E9D3,"2022-05-25 06:51:45"
368,G6M,0,1,20,1950,690DC7810003034D,"2022-05-25 06:51:45"
369,G6M,0,1,20,2500,690DC781000308F6,"2022-05-25 06:51:45"
370,G6M,0,1,20,5004,690DC7810009B3A5,"2022-05-25 06:51:45"
371,G6M,0,1,20,3000,690DC78100287054,"2022-05-25 06:51:45"
372,G6M,0,1,20,40000,690DC781003D4C0C,"2022-05-25 06:51:45"
373,G6M,0,1,20,525,6911990100031C48,"2022-05-25 06:51:45"
374,G6M,0,1,20,10000,6911990100032322,"2022-05-25 06:51:45"
375,G6M,0,1,20,10000,6911990100032344,"2022-05-25 06:51:45"
376,G6M,0,1,20,2500,6911990100033361,"2022-05-25 06:51:45"
377,G6M,0,1,20,2500,6911990100033CB7,"2022-05-25 06:51:45"
378,G6M,0,1,20,5000,6913678100030730,"2022-05-25 06:51:45"
379,G6M,0,1,20,20000,6913678100030A58,"2022-05-25 06:51:45"
380,G6M,0,1,20,4950,6913678100030B68,"2022-05-25 06:51:45"
381,G6M,0,1,20,3500,69136781002F09D7,"2022-05-25 06:51:45"
382,G6M,0,1,20,5000,6914CF41000317C9,"2022-05-25 06:51:45"
383,G6M,0,1,20,17500,6914CF41001BA7E7,"2022-05-25 06:51:45"
384,G6M,0,1,20,4000,6917A0C1000327D2,"2022-05-25 06:51:45"
385,G6M,0,1,20,10000,6917A0C10003338B,"2022-05-25 06:51:45"
386,G6M,0,1,20,10000,6917A0C1002499E9,"2022-05-25 06:51:45"
387,G6M,0,1,20,10000,691B710100034038,"2022-05-25 06:51:45"
388,G6M,0,1,20,10000,691B710100034964,"2022-05-25 06:51:45"
389,G6M,0,1,20,2700,691B710100236766,"2022-05-25 06:51:45"
390,G6M,0,1,20,2833,691B710100326D0D,"2022-05-25 06:51:45"
391,G6M,0,1,20,50000,691D41410010AF47,"2022-05-25 06:51:45"
392,G6M,0,1,19.5,39964,69098FC100400F0C,"2022-05-25 06:51:45"
393,G6M,0,1,19.5,1,69098FC100446A4E,"2022-05-25 06:51:45"
394,G6M,0,1,19.5,5000,69098FC10052195F,"2022-05-25 06:51:45"
395,G6M,0,1,19.5,29153,690AF78100031CE5,"2022-05-25 06:51:45"
396,G6M,0,1,19.5,51282,690DC781000D74B0,"2022-05-25 06:51:45"
397,G6M,0,1,19.5,44089,690DC781002F3F54,"2022-05-25 06:51:45"
398,G6M,0,1,19,5200,69098FC1002F3B54,"2022-05-25 06:51:45"
399,G6M,0,1,19,10000,69098FC10036A3EB,"2022-05-25 06:51:45"
400,G6M,0,1,19,26315,690AF7810003DCDD,"2022-05-25 06:51:45"
401,G6M,0,1,19,5000,690AF7810005FE1D,"2022-05-25 06:51:45"
402,G6M,0,1,19,8000,690AF781003205DA,"2022-05-25 06:51:45"
403,G6M,0,1,19,20000,690C5F41000AFE78,"2022-05-25 06:51:45"
404,G6M,0,1,19,10000,690DC781000E6885,"2022-05-25 06:51:45"
405,G6M,0,1,19,5263,6911990100032DA4,"2022-05-25 06:51:45"
406,G6M,0,1,19,5000,6911990100035178,"2022-05-25 06:51:45"
407,G6M,0,1,19,10500,6914CF41002238E8,"2022-05-25 06:51:45"
408,G6M,0,1,19,2736,691637810012FA41,"2022-05-25 06:51:45"
409,G6M,0,1,19,68421,6917A0C10004A00E,"2022-05-25 06:51:45"
410,G6M,0,1,19,2632,691D4141000A6DCF,"2022-05-25 06:51:45"
411,G6M,0,1,18.5,5410,69098FC1004D6754,"2022-05-25 06:51:45"
412,G6M,0,1,18.5,3857,69098FC1003232D4,"2022-05-25 06:51:45"
413,G6M,0,1,18.5,6000,690AF781000D27DF,"2022-05-25 06:51:45"
414,G6M,0,1,18.5,10703,690AF781002C1617,"2022-05-25 06:51:45"
415,G6M,0,1,18.5,22000,690C5F410003ACF7,"2022-05-25 06:51:45"
416,G6M,0,1,18.5,7500,690C5F410023E44C,"2022-05-25 06:51:45"
417,G6M,0,1,18.5,10000,690DC781000310EC,"2022-05-25 06:51:45"
418,G6M,0,1,18.5,4000,69163781000322FD,"2022-05-25 06:51:45"
419,G6M,0,1,18.5,50000,6916378100131651,"2022-05-25 06:51:45"
420,G6M,0,1,18,40000,69098FC1001DC127,"2022-05-25 06:51:45"
421,G6M,0,1,18,30000,69098FC10026C0F7,"2022-05-25 06:51:45"
422,G6M,0,1,18,11111,69098FC1004B38CC,"2022-05-25 06:51:45"
423,G6M,0,1,18,50000,690AF7810002FEA7,"2022-05-25 06:51:45"
424,G6M,0,1,18,35000,690AF781000305A1,"2022-05-25 06:51:45"
425,G6M,0,1,18,216428,690AF78100030D2C,"2022-05-25 06:51:45"
426,G6M,0,1,18,5472,690AF78100030E09,"2022-05-25 06:51:45"
427,G6M,0,1,18,3000,690AF781000319C3,"2022-05-25 06:51:45"
428,G6M,0,1,18,55000,690AF78100031E69,"2022-05-25 06:51:45"
429,G6M,0,1,18,55000,690AF78100186755,"2022-05-25 06:51:45"
430,G6M,0,1,18,22222,690AF7810022F4B9,"2022-05-25 06:51:45"
431,G6M,0,1,18,20000,690AF781003ADDD5,"2022-05-25 06:51:45"
432,G6M,0,1,18,10000,690C5F41000321A9,"2022-05-25 06:51:45"
433,G6M,0,1,18,10000,690DC7810003091C,"2022-05-25 06:51:45"
434,G6M,0,1,18,28150,690DC78100030B7D,"2022-05-25 06:51:45"
435,G6M,0,1,18,55200,690DC78100212CA5,"2022-05-25 06:51:45"
436,G6M,0,1,18,3055,69119901000317BC,"2022-05-25 06:51:45"
437,G6M,0,1,18,5000,6911990100031FB6,"2022-05-25 06:51:45"
438,G6M,0,1,18,2778,6911990100032336,"2022-05-25 06:51:45"
439,G6M,0,1,18,5555,6911990100032A45,"2022-05-25 06:51:45"
440,G6M,0,1,18,55555,691199010018E2E0,"2022-05-25 06:51:45"
441,G6M,0,1,18,5000,69136781000389EB,"2022-05-25 06:51:45"
442,G6M,0,1,18,50000,69136781000488E0,"2022-05-25 06:51:45"
443,G6M,0,1,18,27783,691B710100035041,"2022-05-25 06:51:45"
444,G6M,0,1,18,20000,691D4141000FCE95,"2022-05-25 06:51:45"
445,G6M,0,1,17.5,3000,69098FC100030F1B,"2022-05-25 06:51:45"
446,G6M,0,1,17.5,57142,69098FC1000312FF,"2022-05-25 06:51:45"
447,G6M,0,1,17.5,10000,69098FC1000324F9,"2022-05-25 06:51:45"
448,G6M,0,1,17.5,6000,69098FC100033110,"2022-05-25 06:51:45"
449,G6M,0,1,17.5,10000,69098FC1000340C8,"2022-05-25 06:51:45"
450,G6M,0,1,17.5,5000,69098FC100034D46,"2022-05-25 06:51:45"
451,G6M,0,1,17.5,50000,69098FC10003D9A5,"2022-05-25 06:51:45"
452,G6M,0,1,17.5,17142,69098FC10004A347,"2022-05-25 06:51:45"
453,G6M,0,1,17.5,3142,69098FC100059026,"2022-05-25 06:51:45"
454,G6M,0,1,17.5,40000,69119901000307EA,"2022-05-25 06:51:45"
455,G6M,0,1,17.5,20000,691B7101003C7159,"2022-05-25 06:51:45"
456,G6M,0,1,17.5,285720,691D4141000321A8,"2022-05-25 06:51:45"
457,G6M,0,1,17,50000,68D9BF010012C189,"2022-05-25 06:51:45"
458,G6M,0,1,17,58823,69098FC100030F14,"2022-05-25 06:51:45"
459,G6M,0,1,17,10000,69098FC1000315A7,"2022-05-25 06:51:45"
460,G6M,0,1,17,29323,69098FC100032289,"2022-05-25 06:51:45"
461,G6M,0,1,17,5820,69098FC100032580,"2022-05-25 06:51:45"
462,G6M,0,1,17,2952,69098FC1000331F3,"2022-05-25 06:51:45"
463,G6M,0,1,17,29411,69098FC100033305,"2022-05-25 06:51:45"
464,G6M,0,1,17,10000,69098FC100034202,"2022-05-25 06:51:45"
465,G6M,0,1,17,15000,69098FC10003425D,"2022-05-25 06:51:45"
466,G6M,0,1,17,10000,69098FC1000342CA,"2022-05-25 06:51:45"
467,G6M,0,1,17,9000,69098FC10003DAE0,"2022-05-25 06:51:45"
468,G6M,0,1,17,8421,69098FC10027B7F6,"2022-05-25 06:51:45"
469,G6M,0,1,17,3000,690AF781000557F6,"2022-05-25 06:51:45"
470,G6M,0,1,17,55000,690C5F41003AB4B5,"2022-05-25 06:51:45"
471,G6M,0,1,17,20000,69136781001A6023,"2022-05-25 06:51:45"
472,G6M,0,1,17,50000,691637810006E6FD,"2022-05-25 06:51:45"
473,G6M,0,1,17,50000,69163781000EFAD1,"2022-05-25 06:51:45"
474,G6M,0,1,17,285,691B71010003D166,"2022-05-25 06:51:45"
475,G6M,0,1,16.5,120000,68D6890100136FD1,"2022-05-25 06:51:45"
476,G6M,0,1,16.5,30212,68D6890100204E88,"2022-05-25 06:51:45"
477,G6M,0,1,16.5,6000,69098FC100034241,"2022-05-25 06:51:45"
478,G6M,0,1,16.5,15151,69098FC1000668F4,"2022-05-25 06:51:45"
479,G6M,0,1,16.5,5000,69098FC100068D6E,"2022-05-25 06:51:45"
480,G6M,0,1,16,100000,6903EF41001891CC,"2022-05-25 06:51:45"
481,G6M,0,1,16,1200,6903EF41002901CB,"2022-05-25 06:51:45"
482,G6M,0,1,16,30000,69098FC100030DC4,"2022-05-25 06:51:45"
483,G6M,0,1,16,10000,69098FC10005AB22,"2022-05-25 06:51:45"
484,G6M,0,1,16,100000,69098FC10019FF23,"2022-05-25 06:51:45"
485,G6M,0,1,16,4000,690C5F4100031064,"2022-05-25 06:51:45"
486,G6M,0,1,16,10000,690C5F410046A75E,"2022-05-25 06:51:45"
487,G6M,0,1,16,6200,690DC78100031456,"2022-05-25 06:51:45"
488,G6M,0,1,16,6000,6914CF410038B366,"2022-05-25 06:51:45"
489,G6M,0,1,15.5,3258,68D857010003A5B7,"2022-05-25 06:51:45"
490,G6M,0,1,15.5,20000,69098FC10045BFFB,"2022-05-25 06:51:45"
491,G6M,0,1,15.5,50000,69119901002A546A,"2022-05-25 06:51:45"
492,G6M,0,1,15.5,3400,6916378100032075,"2022-05-25 06:51:45"
493,G6M,0,1,15,16000,68EEE84100037B69,"2022-05-25 06:51:45"
494,G6M,0,1,15,133333,6907C1010014348E,"2022-05-25 06:51:45"
495,G6M,0,1,15,3500,69098FC100030C7A,"2022-05-25 06:51:45"
496,G6M,0,1,15,16000,69098FC1000314D2,"2022-05-25 06:51:45"
497,G6M,0,1,15,50000,69098FC100031B01,"2022-05-25 06:51:45"
498,G6M,0,1,15,20000,69098FC100031B59,"2022-05-25 06:51:45"
499,G6M,0,1,15,20000,69098FC100033ECD,"2022-05-25 06:51:45"
500,G6M,0,1,15,3340,69098FC10003412A,"2022-05-25 06:51:45"
501,G6M,0,1,15,10000,69098FC10003426D,"2022-05-25 06:51:45"
502,G6M,0,1,15,3500,69098FC10019EA7C,"2022-05-25 06:51:45"
503,G6M,0,1,15,3400,69098FC1001E7C19,"2022-05-25 06:51:45"
504,G6M,0,1,15,50000,69098FC100247F17,"2022-05-25 06:51:45"
505,G6M,0,1,15,6100,69098FC100442994,"2022-05-25 06:51:45"
506,G6M,0,1,15,50000,69098FC1004A90A5,"2022-05-25 06:51:45"
507,G6M,0,1,15,33200,690AF7810002FFB9,"2022-05-25 06:51:45"
508,G6M,0,1,15,20000,690AF78100031833,"2022-05-25 06:51:45"
509,G6M,0,1,15,6660,690C5F41000303AF,"2022-05-25 06:51:45"
510,G6M,0,1,15,5000,690DC7810005FAA2,"2022-05-25 06:51:45"
511,G6M,0,1,15,5000,6911990100031DBB,"2022-05-25 06:51:45"
512,G6M,0,1,15,3500,69119901000328DF,"2022-05-25 06:51:45"
513,G6M,0,1,15,3500,69119901000D8CBD,"2022-05-25 06:51:45"
514,G6M,0,1,15,4500,6916378100060DF5,"2022-05-25 06:51:45"
515,G6M,0,1,15,33333,6916378100246680,"2022-05-25 06:51:45"
516,G6M,0,1,15,13333,691B71010003501C,"2022-05-25 06:51:45"
517,G6M,0,1,14.5,10551,69098FC10003E341,"2022-05-25 06:51:45"
518,G6M,0,1,14.5,5000,69098FC10025FCC1,"2022-05-25 06:51:45"
519,G6M,0,1,14.5,50000,690AF781003510B6,"2022-05-25 06:51:45"
520,G6M,0,1,14,71286,68A16F8100057469,"2022-05-25 06:51:45"
521,G6M,0,1,13.5,37037,68703BC100036FD1,"2022-05-25 06:51:45"
522,G6M,0,1,13.5,5000,69098FC10003E151,"2022-05-25 06:51:45"
523,G6M,0,1,13.5,40000,690AF7810033960F,"2022-05-25 06:51:45"
524,G6M,0,1,13,7577,6859DD410006294C,"2022-05-25 06:51:45"
525,G6M,0,1,13,60000,691D4141000918DA,"2022-05-25 06:51:45"
526,G6M,0,1,12.5,7000,67DB29410008C545,"2022-05-25 06:51:45"
527,G6M,0,1,12.5,20000,682888C10025D124,"2022-05-25 06:51:45"
528,G6M,0,1,12.5,3000,6842D2010021BF82,"2022-05-25 06:51:45"
529,G6M,0,1,12.5,100000,687A0F810025B02D,"2022-05-25 06:51:45"
530,G6M,0,1,12,125000,66F431010003FA3D,"2022-05-25 06:51:45"
531,G6M,0,1,12,100000,687A0F8100257F9B,"2022-05-25 06:51:45"
532,G6M,0,1,11,9090,6791B1010027CCE7,"2022-05-25 06:51:45"
533,G6M,0,1,11,20000,67D85A01001C1FF9,"2022-05-25 06:51:45"
534,G6M,0,1,11,100000,687A0F81002559DE,"2022-05-25 06:51:45"
535,G6M,0,1,10,10000,66A18F0100334596,"2022-05-25 06:51:45"
536,G6M,0,1,10,20000,690DC781000317BE,"2022-05-25 06:51:45"
537,G6M,0,1,10,5000,69163781000CA313,"2022-05-25 06:51:45"
538,G6M,0,1,10,150000,6917A0C10029C87E,"2022-05-25 06:51:45"
539,G6M,0,1,9,10888,68FA1741000476B9,"2022-05-25 06:51:45"
540,G6M,0,1,8,50000,69098FC10005CE1C,"2022-05-25 06:51:45"
541,G6M,0,1,6.1,8500,690DC781001E2B06,"2022-05-25 06:51:45"
542,G6M,0,2,26,90000,691D4141002084BE,"2022-05-25 06:51:45"
543,G6M,0,2,26,98043,691D414100242A5F,"2022-05-25 06:51:45"
544,G6M,0,2,26,125000,691D41410016126B,"2022-05-25 06:51:45"
545,G6M,0,2,26,21392,691D4141002C5527,"2022-05-25 06:51:45"
546,G6M,0,2,26,78353,691D41410032229F,"2022-05-25 06:51:45"
547,G6M,0,2,26.5,4680,691B7101002382E3,"2022-05-25 06:51:45"
548,G6M,0,2,26.5,21739,691B710100339226,"2022-05-25 06:51:45"
549,G6M,0,2,26.5,31449,691D414100106722,"2022-05-25 06:51:45"
550,G6M,0,2,26.5,100000,691D41410015404C,"2022-05-25 06:51:45"
551,G6M,0,2,26.5,30365,691D4141001A2367,"2022-05-25 06:51:45"
552,G6M,0,2,26.5,3500,691D414100230436,"2022-05-25 06:51:45"
553,G6M,0,2,27,32582,6917A0C10006D910,"2022-05-25 06:51:45"
554,G6M,0,2,27,2400,6917A0C10038FCB3,"2022-05-25 06:51:45"
555,G6M,0,2,27,50000,691B7101001331FA,"2022-05-25 06:51:45"
556,G6M,0,2,27,32700,691D4141001111DA,"2022-05-25 06:51:45"
557,G6M,0,2,27,38461,691D41410017B169,"2022-05-25 06:51:45"
558,G6M,0,2,27.5,60000,6914CF410035423A,"2022-05-25 06:51:45"
559,G6M,0,2,27.5,100000,691637810025CC4B,"2022-05-25 06:51:45"
560,G6M,0,2,27.5,745000,691D414100031990,"2022-05-25 06:51:45"
561,G6M,0,2,28,80000,6914CF41001D4FAD,"2022-05-25 06:51:45"
562,G6M,0,2,28,22222,6914CF4100238C15,"2022-05-25 06:51:45"
563,G6M,0,2,28,111115,6917A0C1002309DB,"2022-05-25 06:51:45"
564,G6M,0,2,28,20000,691D414100268592,"2022-05-25 06:51:45"
565,G6M,0,2,28.5,50000,6911990100201EE6,"2022-05-25 06:51:45"
566,G6M,0,2,28.5,44035,6914CF4100094FDF,"2022-05-25 06:51:45"
567,G6M,0,2,28.5,5000,6914CF41000A811C,"2022-05-25 06:51:45"
568,G6M,0,2,28.5,4523,6914CF410024BDA3,"2022-05-25 06:51:45"
569,G6M,0,2,28.5,40000,691D4141003EF652,"2022-05-25 06:51:45"
570,G6M,0,2,29,60000,6914CF4100033CF1,"2022-05-25 06:51:45"
571,G6M,0,2,29,4500,6914CF41000C380A,"2022-05-25 06:51:45"
572,G6M,0,2,29,92286,6914CF4100278343,"2022-05-25 06:51:45"
573,G6M,0,2,29,70000,691B710100031E71,"2022-05-25 06:51:45"
574,G6M,0,2,29.5,40000,69098FC100078FB6,"2022-05-25 06:51:45"
575,G6M,0,2,29.5,33500,6914CF4100187DE2,"2022-05-25 06:51:45"
576,G6M,0,2,29.5,20000,6914CF410020C80F,"2022-05-25 06:51:45"
577,G6M,0,2,29.5,18500,6917A0C10008F639,"2022-05-25 06:51:45"
578,G6M,0,2,30,440,69098FC10007A82C,"2022-05-25 06:51:45"
579,G6M,0,2,30,13500,69098FC1003D0106,"2022-05-25 06:51:45"
580,G6M,0,2,30,10000,690AF78100118942,"2022-05-25 06:51:45"
581,G6M,0,2,30,30000,691199010010EF44,"2022-05-25 06:51:45"
582,G6M,0,2,30,50000,6913678100031E2B,"2022-05-25 06:51:45"
583,G6M,0,2,30,63000,69136781003056CF,"2022-05-25 06:51:45"
584,G6M,0,2,30,24500,6914CF410003278F,"2022-05-25 06:51:45"
585,G6M,0,2,30,14814,6914CF41000D53C4,"2022-05-25 06:51:45"
586,G6M,0,2,30,4500,6914CF4100153C34,"2022-05-25 06:51:45"
587,G6M,0,2,30,40000,6914CF41002E7214,"2022-05-25 06:51:45"
588,G6M,0,2,30,3011,6914CF41003E6B9A,"2022-05-25 06:51:45"
589,G6M,0,2,30,30000,6917A0C10009D59E,"2022-05-25 06:51:45"
590,G6M,0,2,30,16666,691D4141000328AA,"2022-05-25 06:51:45"
591,G6M,0,2,30,98043,691D4141002286A5,"2022-05-25 06:51:45"
592,G6M,0,2,30,10000,691D414100275BEB,"2022-05-25 06:51:45"
593,G6M,0,2,30.5,30000,69098FC100079134,"2022-05-25 06:51:45"
594,G6M,0,2,31,60000,6914CF4100034802,"2022-05-25 06:51:45"
595,G6M,0,2,31.5,5000,691D4141000DD547,"2022-05-25 06:51:45"
596,G6M,0,2,32,361,69136781003996DE,"2022-05-25 06:51:45"
597,G6M,0,2,32,1809,6913678100317F01,"2022-05-25 06:51:45"
598,G6M,0,2,32,36291,6914CF4100125402,"2022-05-25 06:51:45"
599,G6M,0,2,32,3396,691B710100187B2B,"2022-05-25 06:51:45"
600,G6M,0,2,34,906,6914CF4100032A1F,"2022-05-25 06:51:45"
601,G6M,0,2,34.5,10000,69163781000CEC1F,"2022-05-25 06:51:45"
602,G6M,0,2,35,4600,690DC78100074576,"2022-05-25 06:51:45"
603,G6M,0,2,35,1429,6911990100031383,"2022-05-25 06:51:45"
604,G6M,0,2,35,100000,6914CF410003CA47,"2022-05-25 06:51:45"
605,G6M,0,2,35,10000,6914CF4100221348,"2022-05-25 06:51:45"
606,G6M,0,2,35,100000,691D414100319EE8,"2022-05-25 06:51:45"
607,G6M,0,2,37,18109,6914CF41000FAC48,"2022-05-25 06:51:45"
608,G6M,0,2,38,19887,6917A0C10003283A,"2022-05-25 06:51:45"
609,FFX,0,1,93.5,11000,691D4141003F75C1,"2022-05-25 06:51:45"
610,FFX,0,1,93,40341,691D41410040331C,"2022-05-25 06:51:45"
611,FFX,0,1,92.5,27018,691D4141003FDB8A,"2022-05-25 06:51:45"
612,FFX,0,1,92,3000,6917A0C1002CE115,"2022-05-25 06:51:45"
613,FFX,0,1,92,2800,69163781001F94F1,"2022-05-25 06:51:45"
614,FFX,0,1,92,8000,691D4141003C0B7B,"2022-05-25 06:51:45"
615,FFX,0,1,91,5000,6917A0C1001E5AE7,"2022-05-25 06:51:45"
616,FFX,0,1,91,2000,691B71010006F3F3,"2022-05-25 06:51:45"
617,FFX,0,1,91,30000,691B7101000B1653,"2022-05-25 06:51:45"
618,FFX,0,1,91,10000,691D41410011E1E4,"2022-05-25 06:51:45"
619,FFX,0,1,90.5,20000,6917A0C1001BDF70,"2022-05-25 06:51:45"
620,FFX,0,1,90.5,30000,691D4141003DB4B6,"2022-05-25 06:51:45"
621,FFX,0,1,90,20000,6917A0C10020AB08,"2022-05-25 06:51:45"
622,FFX,0,1,90,1450,691B71010041218B,"2022-05-25 06:51:45"
623,FFX,0,1,90,2000,691D414100318A4C,"2022-05-25 06:51:45"
624,FFX,0,1,90,10888,691D414100337AFB,"2022-05-25 06:51:45"
625,FFX,0,1,90,1000,691D414100338916,"2022-05-25 06:51:45"
626,FFX,0,1,89.5,35000,6917A0C1000559A8,"2022-05-25 06:51:45"
627,FFX,0,1,89,24486,691637810020F3C2,"2022-05-25 06:51:45"
628,FFX,0,1,89,5000,69163781002EC65B,"2022-05-25 06:51:45"
629,FFX,0,1,89,5000,69163781002F7E35,"2022-05-25 06:51:45"
630,FFX,0,1,89,2500,690DC78100311EFF,"2022-05-25 06:51:45"
631,FFX,0,1,89,3,6917A0C10003476F,"2022-05-25 06:51:45"
632,FFX,0,1,89,500,6917A0C1003E2333,"2022-05-25 06:51:45"
633,FFX,0,1,89,11235,691D41410032D544,"2022-05-25 06:51:45"
634,FFX,0,1,89,14000,691D41410034C4E1,"2022-05-25 06:51:45"
635,FFX,0,1,88.5,4380,691637810036E584,"2022-05-25 06:51:45"
636,FFX,0,1,88.5,3500,6917A0C1003FB078,"2022-05-25 06:51:45"
637,FFX,0,1,88.5,10550,691B71010006FAC8,"2022-05-25 06:51:45"
638,FFX,0,1,88.5,10000,691D41410022DA91,"2022-05-25 06:51:45"
639,FFX,0,1,88,3000,691637810020CE99,"2022-05-25 06:51:45"
640,FFX,0,1,88,10000,6917A0C100032ED4,"2022-05-25 06:51:45"
641,FFX,0,1,88,8688,6917A0C1000E7C37,"2022-05-25 06:51:45"
642,FFX,0,1,88,14000,6917A0C1002CFBAC,"2022-05-25 06:51:45"
643,FFX,0,1,88,500,6917A0C1002EC144,"2022-05-25 06:51:45"
644,FFX,0,1,88,11340,691B710100033077,"2022-05-25 06:51:45"
645,FFX,0,1,88,17500,691D41410019BA2A,"2022-05-25 06:51:45"
646,FFX,0,1,88,5682,691D414100324501,"2022-05-25 06:51:45"
647,FFX,0,1,87.5,60000,6916378100195A9E,"2022-05-25 06:51:45"
648,FFX,0,1,87,23000,6914CF410015E56C,"2022-05-25 06:51:45"
649,FFX,0,1,87,1149,69163781001E6288,"2022-05-25 06:51:45"
650,FFX,0,1,86.5,1569,6914CF410006EA61,"2022-05-25 06:51:45"
651,FFX,0,1,86.5,10000,691637810003FB62,"2022-05-25 06:51:45"
652,FFX,0,1,86,1400,69119901000337E1,"2022-05-25 06:51:45"
653,FFX,0,1,86,11000,69119901001421CF,"2022-05-25 06:51:45"
654,FFX,0,1,86,6000,691199010017D2EC,"2022-05-25 06:51:45"
655,FFX,0,1,86,1149,6913678100032098,"2022-05-25 06:51:45"
656,FFX,0,1,86,14000,69136781001B3D2A,"2022-05-25 06:51:45"
657,FFX,0,1,86,1000,6914CF4100090CF4,"2022-05-25 06:51:45"
658,FFX,0,1,86,6000,6917A0C10023D37B,"2022-05-25 06:51:45"
659,FFX,0,1,86,2999,691D414100031E37,"2022-05-25 06:51:45"
660,FFX,0,1,86,29057,691D414100403904,"2022-05-25 06:51:45"
661,FFX,0,1,85.5,30000,691199010008E803,"2022-05-25 06:51:45"
662,FFX,0,1,85.5,931,6911990100270D0F,"2022-05-25 06:51:45"
663,FFX,0,1,85,623,6911990100030360,"2022-05-25 06:51:45"
664,FFX,0,1,85,2941,6911990100031204,"2022-05-25 06:51:45"
665,FFX,0,1,85,5,6911990100031C21,"2022-05-25 06:51:45"
666,FFX,0,1,85,30000,691199010023676C,"2022-05-25 06:51:45"
667,FFX,0,1,85,10000,691199010033CF62,"2022-05-25 06:51:45"
668,FFX,0,1,85,10000,6913678100030837,"2022-05-25 06:51:45"
669,FFX,0,1,85,680,691367810003091C,"2022-05-25 06:51:45"
670,FFX,0,1,85,11764,69136781000E0985,"2022-05-25 06:51:45"
671,FFX,0,1,85,7058,69136781002C0424,"2022-05-25 06:51:45"
672,FFX,0,1,85,100000,69136781002F28A7,"2022-05-25 06:51:45"
673,FFX,0,1,85,589,6914CF410027E1EE,"2022-05-25 06:51:45"
674,FFX,0,1,85,20000,691637810004E3F7,"2022-05-25 06:51:45"
675,FFX,0,1,85,500,69163781000626D2,"2022-05-25 06:51:45"
676,FFX,0,1,85,1450,6916378100069F5B,"2022-05-25 06:51:45"
677,FFX,0,1,85,2000,69163781000823A9,"2022-05-25 06:51:45"
678,FFX,0,1,85,10000,69163781000AF837,"2022-05-25 06:51:45"
679,FFX,0,1,85,1000,69163781002E94B9,"2022-05-25 06:51:45"
680,FFX,0,1,85,1176,6917A0C1000C83E4,"2022-05-25 06:51:45"
681,FFX,0,1,85,50000,6917A0C1002A9C2B,"2022-05-25 06:51:45"
682,FFX,0,1,85,5000,6917A0C100354EE0,"2022-05-25 06:51:45"
683,FFX,0,1,85,600,691B710100035F7F,"2022-05-25 06:51:45"
684,FFX,0,1,85,45000,691B71010031DD67,"2022-05-25 06:51:45"
685,FFX,0,1,85,1500,691B71010037AF23,"2022-05-25 06:51:45"
